#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-10-22 21:49:29.084
#Start: 10 Hz
#Stop: 10000 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43531 V
#Offset: -0.000212314 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Frequency (Hz),Channel 1 Magnitude (dB)
10.00000000000001,0.01283114792759976
10.1391138573668,0.0127249417961004
10.28016298126474,0.01284036889491887
10.42317429393305,0.01290891539111384
10.5681750921366,0.01294265582254645
10.71519305237607,0.01295170909832279
10.86425623617067,0.0128215106574389
11.01539309541416,0.01295092263854194
11.16863247780562,0.01299884084972647
11.32400363235558,0.0129599386619199
11.48153621496884,0.01298952955601589
11.64126029410492,0.01299715258680007
11.80320635651731,0.01281729708282165
11.96740531307244,0.01251010678900722
12.13388850464979,0.01265374611944826
12.30268770812382,0.01270312680120533
12.47383514242945,0.01256999664173592
12.64736347471152,0.01275851885260781
12.82330582656023,0.01266804756185702
13.00169578033291,0.01282728316597538
13.18256738556409,0.01256873782547608
13.36595516546443,0.01262897453308698
13.55189412351038,0.01266450544835038
13.74041975012516,0.01254678155224667
13.93156802945305,0.01254559362550377
14.12537544622755,0.01239338856065517
14.32187899273545,0.01237157641324024
14.52111617587743,0.01238695646991727
14.72312502432721,0.01249613037130586
14.92794409578998,0.01261707192466417
15.1356124843621,0.01260704576901859
15.34616982799296,0.01253713300180276
15.55965631605077,0.01249867089774395
15.7761126969935,0.01240907216196508
15.99558028614671,0.01260382467402472
16.21810097358932,0.01259699314943857
16.44371723214933,0.01259855052320565
16.67247212551064,0.01265772781104529
16.90440931643265,0.01257570095075019
17.13957307508427,0.01243206720520127
17.37800828749376,0.01259659754145477
17.61976046411631,0.01255224994489896
17.86487574852051,0.01255521702063026
18.11340092619604,0.0123787701547242
18.36538343348347,0.01243483830032023
18.62087136662869,0.01239006711090954
18.87991349096295,0.01251235983327873
19.14255925021088,0.01245140050798257
19.40885877592779,0.01217020826962959
19.67886289706847,0.01222821573338724
19.95262314968881,0.01225390433977661
20.23019178678274,0.01218001291276805
